desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel
4.41394E+14,http://www.animal.go.kr/files/shelter/2023/05/20230610100653_s.jpg,20230610,구산동 1551-7 부근,[개] 푸들,황색,2013(년생),4.8(Kg),경기-고양-2023-00427,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/20230610100653.jpg,종료(자연사),F,U,[Table],고양시동물보호센터,031-962-3232,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",경기도 고양시,조재현(유기동물보호),031-8075-4657
4.41393E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101106627_s.jpg,20230610,원곡다문화파출소에서 인수,[고양이] 한국 고양이,고등어줄무늬,2023(60일미만)(년생),0.51(Kg),경기-안산-2023-00465,20230610,20230622,http://www.animal.go.kr/files/shelter/2023/05/202306101106627.jpg,보호중,M,N,[Table],스타캣츠,031-410-3777,경기도 안산시 단원구 한양대학로 208 (고잔동) 2층 스타캣츠,경기도 안산시,안산시 농업정책과,031-481-2494
4.41391E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101006408_s.jpg,20230610,신평동 : 평택동 59-39,[개] 믹스견,갈/흰,2015(년생),3(Kg),경기-평택-2023-00743,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101006408.jpg,보호중,F,U,[Table],평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808
4.41391E+14,http://www.animal.go.kr/files/shelter/2023/05/202306100906604_s.jpg,20230610,통복동 : 통복동 86-6,[고양이] 한국 고양이,고등어 ,2023(년생),0.8(Kg),경기-평택-2023-00742,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306100906604.jpg,보호중,M,N,[Table],평택시유기동물보호소,031-8024-3849,경기도 평택시 진위면 야막길 108-86 (진위면) ,경기도 평택시,평택시,031-8024-3808
4.41378E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101806369_s.jpg,20230610,박석로49번길 8-13,[개] 프렌치 불독,흑백,2020(년생),16.4(Kg),경기-성남-2023-00327,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101806369.jpg,종료(반환),M,Y,[Table],펫앤쉘터동물병원,031-714-8392,"경기도 성남시 분당구 불정로 266 (수내동, 유신제일조합) ",경기도 성남시,성남시청 동물보호팀,031-729-3289
4.3137E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101606409_s.jpg,20230610,삼산중로131번길 인근,[고양이] 한국 고양이,황/흰,2023(60일미만)(년생),0.40(Kg),울산-남구-2023-00286,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101606409.jpg,보호중,M,N,[Table],강남동물병원,052-271-0075,울산광역시 남구 돋질로 232 (달동) 1층,울산광역시 남구,윤경호,052-226-5264
4.31369E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101806953[1]_s.jpg,20230610,남외동,[고양이] 한국 고양이,고등어,2023(년생),0.81(Kg),울산-중구-2023-00203,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101806953[1].jpg,보호중,F,N,[Table],산타클라라동물병원,052-244-4296,울산광역시 중구 다운로 1 (다운동) ,울산광역시 중구,이채은(담당자),052-290-3336
4.29362E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101806925_s.jpg,20230610,북구 용두동,[개] 시츄,"흰,갈",2018(년생),7(Kg),광주-북구-2023-00389,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101806925.jpg,종료(반환),M,Y,[Table],광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 북구,북구,062-410-6557
4.29362E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101706377_s.jpg,20230610,북구 문흥동119,[고양이] 한국 고양이,"노,흰",2023(년생),0.86(Kg),광주-북구-2023-00388,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101706377.jpg,보호중,M,N,[Table],광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 북구,북구,062-410-6557
4.27346E+14,http://www.animal.go.kr/files/shelter/2023/05/20230610150691_s.jpg,20230610,수성구 지산 2동 ,[고양이] 한국 고양이,갈 검 ,2020(년생),3.8(Kg),대구-수성-2023-00384,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/20230610150691.jpg,종료(자연사),F,U,[Table],예스동물병원,053-768-7543,대구광역시 수성구 동대구로 207 (황금동) ,대구광역시 수성구,녹색환경과,053-666-2651
4.27346E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101306389[1]_s.jpg,20230610,만촌119,[고양이] 한국 고양이,검은네로,2023(60일미만)(년생),0.85(Kg),대구-수성-2023-00383,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101306389[1].jpg,보호중,M,N,[Table],금강동물병원,053-746-7111,대구광역시 수성구 동원로 150 (만촌동) 금강동물병원,대구광역시 수성구,녹색환경과,053-666-2651
4.27346E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101306500_s.jpg,20230610,범어로191,[고양이] 한국 고양이,삼색,2023(60일미만)(년생),0.4(Kg),대구-수성-2023-00382,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101306500.jpg,종료(자연사),F,N,[Table],제니스동물병원,053-756-8293,대구광역시 수성구 달구벌대로 2475 (범어동) ,대구광역시 수성구,녹색환경과,053-666-2651
4.27346E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101306163_s.jpg,20230610,기지창내,[개] 푸들,젖소,2021(년생),3.40(Kg),대구-수성-2023-00381,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101306163.jpg,보호중,M,N,[Table],금강동물병원,053-746-7111,대구광역시 수성구 동원로 150 (만촌동) 금강동물병원,대구광역시 수성구,녹색환경과,053-666-2651
4.27346E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101206321_s.jpg,20230610,범어공원,[고양이] 한국 고양이,흰 + 검 + 회색,2023(60일미만)(년생),0.46(Kg),대구-수성-2023-00380,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101206321.jpg,보호중,M,N,[Table],멘토동물병원,053-291-7579,대구광역시 수성구 용학로 294 (범물동) 2층,대구광역시 수성구,녹색환경과,053-666-2651
4.27346E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101206754_s.jpg,20230610,황금고가교 근처,[고양이] 한국 고양이,삼색,2023(60일미만)(년생),0.1(Kg),대구-수성-2023-00379,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101206754.jpg,보호중,M,N,[Table],멘토동물병원,053-291-7579,대구광역시 수성구 용학로 294 (범물동) 2층,대구광역시 수성구,녹색환경과,053-666-2651
4.27346E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101106656_s.jpg,20230610,자택앞,[고양이] 한국 고양이,삼색이,2023(60일미만)(년생),0.70(Kg),대구-수성-2023-00378,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101106656.jpg,보호중,F,N,[Table],금강동물병원,053-746-7111,대구광역시 수성구 동원로 150 (만촌동) 금강동물병원,대구광역시 수성구,녹색환경과,053-666-2651
4.27343E+14,http://www.animal.go.kr/files/shelter/2023/05/20230610190680_s.jpg,20230610,황제맨션 놀이터,[고양이] 한국 고양이,횐색,2023(60일미만)(년생),0.12(Kg),대구-서구-2023-00250,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/20230610190680.jpg,보호중,M,N,[Table],대구수의사회(아이펫),053-573-1175,대구광역시 서구 서대구로 64 (평리동) ,대구광역시 서구,송민서,053-663-2644
4.27343E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101406937_s.jpg,20230610,중리롯데캐슬 뒤편,[고양이] 한국 고양이,"백,갈,흑",2023(60일미만)(년생),0.5(Kg),대구-서구-2023-00249,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101406937.jpg,보호중,F,N,[Table],대구시수의사회(삼성),053-556-8575,대구광역시 서구 서대구로 24 (내당동) ,대구광역시 서구,송민서,053-663-2644
4.27343E+14,http://www.animal.go.kr/files/shelter/2023/05/202306100906571_s.jpg,20230610,통학로46,[고양이] 한국 고양이,치즈태비,2023(60일미만)(년생),0.65(Kg),대구-서구-2023-00247,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306100906571.jpg,보호중,F,N,[Table],대구시수의사회(삼성),053-556-8575,대구광역시 서구 서대구로 24 (내당동) ,대구광역시 서구,송민서,053-663-2644
4.27343E+14,http://www.animal.go.kr/files/shelter/2023/05/202306100906638_s.jpg,20230610,중리동 1136,[고양이] 한국 고양이,"검,흰",2023(60일미만)(년생),0.35(Kg),대구-서구-2023-00246,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306100906638.jpg,보호중,F,N,[Table],대구시수의사회(삼성),053-556-8575,대구광역시 서구 서대구로 24 (내당동) ,대구광역시 서구,송민서,053-663-2644
4.1132E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101406436_s.jpg,20230610,관악로37길61인근,[개] 푸들,갈,2013(년생),6.6(Kg),서울-관악-2023-00114,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101406436.jpg,보호중,F,N,[Table],강현림동물병원,02-2642-9159,서울특별시 양천구 등촌로 160 (목동) 1층,서울특별시 관악구,일자리벤처과,02-879-6691
4.11314E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101706501[1]_s.jpg,20230610,광영여자고등학교,[기타축종] 흑염소,검정,2019(년생),30(Kg),서울-양천-2023-00091,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101706501[1].jpg,보호중,F,N,[Table],강현림동물병원,02-2642-9159,서울특별시 양천구 등촌로 160 (목동) 1층,서울특별시 양천구,동물보호팀,02-2620-4918
4.11314E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101706116_s.jpg,20230610,광영여자고등학교,[기타축종] 흑염소,검정,2019(년생),50(Kg),서울-양천-2023-00090,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101706116.jpg,보호중,M,N,[Table],강현림동물병원,02-2642-9159,서울특별시 양천구 등촌로 160 (목동) 1층,서울특별시 양천구,동물보호팀,02-2620-4918
4.11314E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101606640_s.jpg,20230610,목3동성원아파트뒷길,[개] 시츄,흰/걸,2017(년생),6.5(Kg),서울-양천-2023-00089,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101606640.jpg,종료(반환),M,Y,[Table],강현림동물병원,02-2642-9159,서울특별시 양천구 등촌로 160 (목동) 1층,서울특별시 양천구,동물보호팀,02-2620-4918
4.11314E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101406352_s.jpg,20230610,목동중앙로51주차장,[고양이] 한국 고양이,고등어테비,2023(60일미만)(년생),0.2(Kg),서울-양천-2023-00088,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101406352.jpg,종료(자연사),M,N,[Table],강현림동물병원,02-2642-9159,서울특별시 양천구 등촌로 160 (목동) 1층,서울특별시 양천구,동물보호팀,02-2620-4918
4.47522E+14,http://www.animal.go.kr/files/shelter/2023/05/20230610170634_s.jpg,20230610,왜관읍중앙로,[개] 말티즈,흰색갈색,2018(년생),2.5(Kg),경북-칠곡-2023-00116,20230609,20230609,http://www.animal.go.kr/files/shelter/2023/05/20230610170634.jpg,보호중,M,Y,[Table],칠곡유기동물보호센터,054-973-5710,경상북도 칠곡군 석적읍 포망로 341 (석적읍) ,경상북도 칠곡군,동물보호담당,054-979-6493
4.48567E+14,http://www.animal.go.kr/files/shelter/2023/05/202306111206134_s.jpg,20230609,의창구 봉림동 682,[개] 믹스견,연갈색+흰색,2023(년생),4.8(Kg),경남-창원1-2023-00281,20230611,20230619,http://www.animal.go.kr/files/shelter/2023/05/202306111206134.jpg,보호중,F,N,[Table],창원유기동물보호소,055-225-5701,"경상남도 창원시 의창구 창이대로 71 (명서동, 창원시농업기술센터) 축산과",경상남도 창원시 의창성산구,창원시의창성산구,055-225-5701
4.43446E+14,http://www.animal.go.kr/files/shelter/2023/05/20230611140613_s[1].jpg,20230609,불정면 한불로 앵천7길 8-2,[개] 믹스견,연갈색,2023(60일미만)(년생),3(Kg),충북-괴산-2023-00110,20230611,20230621,http://www.animal.go.kr/files/shelter/2023/05/20230611140613.jpeg,보호중,M,N,[Table],괴산증평동물보호센터,010-3169-1151,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 괴산군,장효배,043-830-3232
4.43446E+14,http://www.animal.go.kr/files/shelter/2023/05/202306111406556_s.jpg,20230609,불정면 한불로 앵천7길 8-2,[개] 믹스견,"검정,흰색",2023(60일미만)(년생),2(Kg),충북-괴산-2023-00109,20230611,20230621,http://www.animal.go.kr/files/shelter/2023/05/202306111406556.jpeg,보호중,F,N,[Table],괴산증평동물보호센터,010-3169-1151,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 괴산군,장효배,043-830-3232
4.43446E+14,http://www.animal.go.kr/files/shelter/2023/05/202306111406880_s.jpg,20230609,불정면 한불로 앵천7길 8-2,[개] 믹스견,"검정,흰색",2020(년생),4(Kg),충북-괴산-2023-00108,20230611,20230621,http://www.animal.go.kr/files/shelter/2023/05/202306111406880.jpeg,보호중,F,U,[Table],괴산증평동물보호센터,010-3169-1151,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 괴산군,장효배,043-830-3232
4.28356E+14,http://www.animal.go.kr/files/shelter/2023/05/20230609180667_s.jpg,20230609,검암동 498-5,[고양이] 한국 고양이,고등어,2023(60일미만)(년생),0.06(Kg),인천-서구-2023-00460,20230611,20230621,http://www.animal.go.kr/files/shelter/2023/05/20230609180667.jpg,보호중,M,N,[Table],가정동물병원,032-575-0833,인천광역시 서구 가정로 346 (가정동) ,인천광역시 서구,장규성,032-560-1902
4.42419E+14,http://www.animal.go.kr/files/shelter/2023/05/202306102306730_s.jpg,20230609,국립과학수사연구원정문,[개] 골든 리트리버,"연,갈색",2018(년생),30(Kg),강원-원주-2023-00336,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306102306730.jpg,보호중,M,N,[Table],원주유기동물보호센터,033-731-1119,강원도 원주시 호저면 칠봉로 110-6 ,강원특별자치도 원주시,원주시,033-737-4443
4.4156E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101606981_s.jpg,20230609,내촌면 진목리 950,[개] 믹스견,검/흰,2022(년생),7.7(Kg),경기-포천-2023-00551,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101606981.jpg,보호중,F,U,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도 포천시,차봉환,031-538-3883
4.4156E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101606395_s.jpg,20230609,내촌면 진목리 950,[개] 믹스견,검/흰,2021(년생),6.7(Kg),경기-포천-2023-00550,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101606395.jpg,보호중,F,U,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도 포천시,차봉환,031-538-3883
4.4156E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101506268_s.jpg,20230609,내촌면 진목리 950,[개] 믹스견,검/갈/흰,2022(년생),7.5(Kg),경기-포천-2023-00549,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101506268.jpg,보호중,F,U,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도 포천시,차봉환,031-538-3883
4.4156E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101506210[1]_s.jpg,20230609,내촌면 진목리 950,[개] 믹스견,흰/연갈,2022(년생),14(Kg),경기-포천-2023-00548,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101506210[1].jpg,보호중,M,N,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도 포천시,차봉환,031-538-3883
4.4156E+14,http://www.animal.go.kr/files/shelter/2023/05/202306101506382_s.jpg,20230609,내촌면 진목리 950,[개] 믹스견,검/흰,2023(60일미만)(년생),1.7(Kg),경기-포천-2023-00547,20230610,20230620,http://www.animal.go.kr/files/shelter/2023/05/202306101506382.jpg,보호중,M,N,[Table],한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도 포천시,차봉환,031-538-3883
